Shrouded Necropolis;⚰️;Bone Reliquary;Altar;-1;2;0;0;0;0;Sacred Bones;Silent prayers to the past.<br>;
Shrouded Necropolis;🌒;Moonlit Shrine;Altar;0;1;2;0;0;0;Ritual Place;Pale light washes over ancient stones.<br>;
Shrouded Necropolis;🔥;Ember Pyre;Altar;0;0;2;0;0;1;Sacrifice Altar;Ashes swirl in the faint glow.<br>;
Shrouded Necropolis;🌪️;Tempest Spire;Altar;0;0;1;0;1;1;Storm Altar;The wind howls with forgotten rage.<br>;
Shrouded Necropolis;🪞;Mirror of Regret;Altar;0;0;0;0;1;1;Echoes of Loss;Your reflection is not your own.<br>;
Forsaken Village;🪦;Forgotten Tomb;Altar;0;0;0;0;0;1;Ritual Place;Dusty grave markers stand tall.<br>;Echoes of the past spoken.
Forsaken Village;🌑;Obsidian Obelisk;Altar;0;0;0;0;0;1;Ritual Place;Black stone shimmers with power.<br>;Shadowy energies embraced.
Forsaken Village;💧;Sacred Well;Altar;0;0;0;2;0;0;Ritual Place;Water whispers old secrets.<br>;Blessed by ancient spirits.
Forsaken Village;🔥;Pyre of Devotion;Altar;0;1;0;0;0;1;Ritual Place;Flames lick at the carved symbols.<br>;Power surged within.
Forsaken Village;🎻;Hymn of the Damned;Altar;0;0;0;0;2;0;Knowledge Source;A melody of sorrow echoes here.<br>;Knowledge of despair gained.
Forsaken Village;🪙;Gilded Offering Plate;Altar;0;0;0;1;0;0;Sacred Offering;Coins glint under the flickering light.<br>;Fortune smiled briefly.
Forsaken Village;🍂;Witch’s Circle;Altar;-1;0;0;0;0;1;Ritual Place;Roots and bones intertwine here.<br>;A dark pact sealed.
Forsaken Village;🪶;Feathered Totem;Altar;0;0;0;1;0;0;Sacred Offering;Feathers swaying like prayers.<br>;A gentle blessing felt.
Forsaken Village;🪦;Runestone Slab;Altar;0;0;0;0;2;0;Knowledge Source;Ancient etchings glow faintly.<br>;Runes whispered secrets.
Forsaken Village;⚰️;Crypt of the Nameless;Altar;0;0;0;0;0;1;Ritual Place;Silence speaks to eternity.<br>;Felt the chill of the grave.
Twisted Fairyland;🛕;Gloomy Temple;Altar;0;0;0;1;0;1;Ancient Ruin;Mossy stone echoes with power.<br>;Bowed to unseen forces.
Twisted Fairyland;🌿;Sacred Grove;Altar;1;0;0;0;0;0;Living Altar;Whispers of old spirits surround you.<br>;Felt blessed by green life.
Twisted Fairyland;🌕;Moonlit Clearing;Altar;1;0;0;0;0;0;Silent Glade;Bathed in eternal moonlight.<br>;Drank the silver glow.
Twisted Fairyland;🕯️;Candle Circle;Altar;0;0;0;0;1;0;Ritual Circle;Flickers of devotion in the dark.<br>;Shared a fleeting prayer.
Twisted Fairyland;🗿;Worn Effigy;Altar;0;0;0;1;0;0;Forgotten Idol;Ancestors carved their hopes here.<br>;Felt the weight of their memory.
Twisted Fairyland;🔥;Burning Shrine;Altar;-2;0;1;0;0;0;Sacrificial Spot;Flames hunger for your soul.<br>;Offered a piece of yourself.
Twisted Fairyland;🌙;Lunar Gate;Altar;1;0;0;0;0;0;Portal to Night;Cradles moon’s essence.<br>;Glimpsed secrets of the dark.
Twisted Fairyland;🔮;Crystal Altar;Altar;0;0;0;0;1;0;Mystic Focus;Reflections of what could be.<br>;Whispered dreams to the void.
Twisted Fairyland;🌹;Thorny Shrine;Altar;-1;0;0;0;0;1;Sacred Pain;Beauty wrapped in agony.<br>;Blood paid for devotion.

Forsaken Village;🧙;Wandering Hermit;Friend;0;1;0;0;1;0;Wise Elder;Mumbles truths only he knows.<br>;Shared cryptic advice.
Forsaken Village;🪷;Spirit of the Lotus;Friend;0;0;0;1;1;0;Mystical Entity;A fragrant presence soothes the soul.<br>;A moment of harmony.
River of Sorrows;‍🦦;Playful Otter;Pet;1;0;2;2;1;0;Wild Animal;Hyperactively snooping around.<br>;Got a new travel buddy!
